,clean_machine,process_number,label,time_frame,filename,vibration_data
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_000,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_000.h5,"[[   11    11 -1036]
 [    9    -3 -1026]
 [   19    -3 -1052]
 ...
 [    0    -9 -1036]
 [   19    13 -1034]
 [    7    17 -1020]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_001,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_001.h5,"[[   -3    37 -1032]
 [   -9   -13 -1015]
 [   11    19 -1030]
 ...
 [   11     3 -1022]
 [   15    -5 -1052]
 [   -1    31 -1032]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_002,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_002.h5,"[[   -7    17 -1048]
 [  -11    15 -1015]
 [   15    -9 -1030]
 ...
 [   21    -1 -1044]
 [    5    46 -1018]
 [    9   -27 -1046]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_003,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_003.h5,"[[  -19    46 -1028]
 [   19   -27 -1032]
 [   13    39 -1056]
 ...
 [    7     5 -1022]
 [    5    -5 -1048]
 [  -27    44 -1020]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_004,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_004.h5,"[[   23   -27 -1036]
 [   11    27 -1032]
 [    9    -9 -1018]
 ...
 [   -3    23 -1026]
 [   11   -15 -1036]
 [    3    25 -1032]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_005,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_005.h5,"[[    1    27 -1026]
 [   11   -27 -1028]
 [   17    25 -1046]
 ...
 [   11    29 -1032]
 [   13     3 -1018]
 [    9   -17 -1044]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_006,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_006.h5,"[[    3     5 -1024]
 [   11    11 -1048]
 [    3    25 -1022]
 ...
 [   17     9 -1040]
 [    9    31 -1024]
 [    7   -19 -1040]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_007,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_007.h5,"[[   -5    21 -1042]
 [   -1   -17 -1034]
 [    1    17 -1034]
 ...
 [    0   -15 -1036]
 [    9    21 -1026]
 [    9   -17 -1032]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_008,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_008.h5,"[[    9    31 -1024]
 [   21   -11 -1044]
 [   -5    29 -1026]
 ...
 [   21    11 -1036]
 [    5    25 -1013]
 [   -3   -25 -1032]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_009,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_009.h5,"[[   23   -29 -1038]
 [  -11    40 -1028]
 [    3   -29 -1022]
 ...
 [  -13    37 -1032]
 [    7   -23 -1032]
 [    1    25 -1040]]"
M02_OP05_good_Feb_2021_M02_Feb_2021_OP05_010,M02,OP05,good,Feb_2021,M02_Feb_2021_OP05_010.h5,"[[    0    29 -1032]
 [    0    -3 -1016]
 [    9     7 -1044]
 ...
 [   11    46 -1038]
 [   21   -15 -1028]
 [   15    15 -1038]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_000,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_000.h5,"[[    9.   -21. -1020.]
 [    9.    31. -1042.]
 [    3.     0. -1015.]
 ...
 [  255.   -19. -1007.]
 [  279.   -37. -1028.]
 [   -9.   -19. -1065.]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_001,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_001.h5,"[[ 1.100e+01  3.100e+01 -1.030e+03]
 [ 1.700e+01 -3.000e+00 -1.026e+03]
 [ 1.700e+01  2.700e+01 -1.034e+03]
 ...
 [ 9.000e+00  2.100e+01 -1.032e+03]
 [ 2.100e+01 -1.300e+01 -1.036e+03]
 [-1.000e+00  2.700e+01 -1.036e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_002,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_002.h5,"[[ 1.500e+01 -1.700e+01 -1.030e+03]
 [ 1.500e+01  2.700e+01 -1.046e+03]
 [ 5.000e+00 -9.000e+00 -1.032e+03]
 ...
 [ 1.100e+01  5.000e+01 -1.022e+03]
 [ 3.300e+01 -4.600e+01 -1.018e+03]
 [-9.000e+00  1.000e+00 -1.032e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_003,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_003.h5,"[[ 7.000e+00  1.500e+01 -1.015e+03]
 [ 2.100e+01 -1.900e+01 -1.042e+03]
 [ 0.000e+00  3.700e+01 -1.026e+03]
 ...
 [ 1.300e+01  9.000e+00 -1.038e+03]
 [ 1.000e+00  1.900e+01 -1.036e+03]
 [ 1.100e+01 -3.000e+00 -1.028e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_004,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_004.h5,"[[   19.     5. -1046.]
 [    5.    33. -1028.]
 [   21.   -17. -1030.]
 ...
 [   21.   -15. -1028.]
 [   13.    33. -1032.]
 [   21.     3. -1030.]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_005,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_005.h5,"[[ 5.000e+00  3.900e+01 -1.030e+03]
 [ 9.000e+00 -1.300e+01 -1.016e+03]
 [ 7.000e+00  1.900e+01 -1.024e+03]
 ...
 [ 5.000e+00  5.000e+00 -1.038e+03]
 [ 7.000e+00  1.000e+00 -1.034e+03]
 [ 1.000e+00  2.900e+01 -1.018e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_006,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_006.h5,"[[ 5.000e+00 -9.000e+00 -1.040e+03]
 [ 7.000e+00  3.300e+01 -1.028e+03]
 [ 1.500e+01 -2.500e+01 -1.022e+03]
 ...
 [ 7.000e+00  1.000e+00 -1.024e+03]
 [ 1.900e+01  7.000e+00 -1.048e+03]
 [ 3.000e+00  3.300e+01 -1.030e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_007,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_007.h5,"[[ 1.000e+00  3.300e+01 -1.034e+03]
 [ 1.700e+01 -2.700e+01 -1.030e+03]
 [ 9.000e+00  4.000e+01 -1.032e+03]
 ...
 [ 0.000e+00  0.000e+00 -1.028e+03]
 [ 1.300e+01  3.100e+01 -1.018e+03]
 [ 1.900e+01 -3.000e+00 -1.018e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_008,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_008.h5,"[[ 1.100e+01  3.000e+00 -1.040e+03]
 [ 1.000e+00  3.700e+01 -1.034e+03]
 [ 9.000e+00 -9.000e+00 -1.034e+03]
 ...
 [ 9.000e+00  3.000e+00 -1.036e+03]
 [ 1.500e+01  1.300e+01 -1.030e+03]
 [ 1.100e+01  1.100e+01 -1.026e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_009,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_009.h5,"[[ 1.300e+01  1.100e+01 -1.044e+03]
 [ 1.000e+00  9.000e+00 -1.026e+03]
 [ 1.100e+01 -1.000e+00 -1.046e+03]
 ...
 [ 9.000e+00  1.000e+00 -1.028e+03]
 [ 1.500e+01  1.900e+01 -1.030e+03]
 [ 9.000e+00  1.900e+01 -1.013e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_010,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_010.h5,"[[   13.    -7. -1038.]
 [    7.    27. -1038.]
 [   17.   -21. -1036.]
 ...
 [   13.    29. -1034.]
 [    0.     0. -1038.]
 [   13.    15. -1044.]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_011,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_011.h5,"[[ 7.000e+00  7.000e+00 -1.034e+03]
 [ 1.900e+01  1.300e+01 -1.036e+03]
 [ 1.000e+00  2.300e+01 -1.020e+03]
 ...
 [ 1.300e+01  1.300e+01 -1.036e+03]
 [ 1.300e+01  1.500e+01 -1.030e+03]
 [ 9.000e+00  2.300e+01 -1.030e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_012,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_012.h5,"[[ 7.000e+00  3.300e+01 -1.028e+03]
 [ 1.500e+01 -1.700e+01 -1.032e+03]
 [-1.500e+01  3.500e+01 -1.038e+03]
 ...
 [ 1.500e+01  7.000e+00 -1.042e+03]
 [ 0.000e+00  1.300e+01 -1.028e+03]
 [ 1.700e+01 -1.000e+00 -1.038e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_013,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_013.h5,"[[ 1.900e+01  9.000e+00 -1.038e+03]
 [ 1.000e+00  3.100e+01 -1.024e+03]
 [ 5.000e+00 -1.500e+01 -1.030e+03]
 ...
 [ 1.300e+01 -1.000e+00 -1.024e+03]
 [ 2.100e+01  1.900e+01 -1.052e+03]
 [ 5.000e+00  2.700e+01 -1.036e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_014,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_014.h5,"[[ 7.000e+00  9.000e+00 -1.018e+03]
 [ 1.700e+01  0.000e+00 -1.036e+03]
 [ 5.000e+00  2.900e+01 -1.048e+03]
 ...
 [ 1.900e+01  1.900e+01 -1.038e+03]
 [ 1.500e+01 -1.100e+01 -1.036e+03]
 [ 1.000e+00  3.700e+01 -1.046e+03]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_015,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_015.h5,"[[    9.    -3. -1052.]
 [    5.    39. -1040.]
 [   19.    -9. -1034.]
 ...
 [    3.    13. -1024.]
 [    9.    -5. -1040.]
 [   11.    31. -1038.]]"
M02_OP06_good_Aug_2019_M02_Aug_2019_OP06_016,M02,OP06,good,Aug_2019,M02_Aug_2019_OP06_016.h5,"[[   19.   -21. -1026.]
 [    9.    33. -1044.]
 [    7.    -3. -1022.]
 ...
 [   -5.     9. -1034.]
 [  -19.    42. -1032.]
 [    9.    -5. -1022.]]"
M02_OP06_good_Aug_2020_M02_Aug_2020_OP06_000,M02,OP06,good,Aug_2020,M02_Aug_2020_OP06_000.h5,"[[   17    15 -1050]
 [    5    37 -1018]
 [   19    -5 -1032]
 ...
 [    9    35 -1024]
 [   17   -39 -1026]
 [   -7    50 -1044]]"
M02_OP06_good_Aug_2020_M02_Aug_2020_OP06_001,M02,OP06,good,Aug_2020,M02_Aug_2020_OP06_001.h5,"[[    9    42 -1016]
 [   19    -5 -1022]
 [    9    27 -1020]
 ...
 [    9   -27 -1020]
 [   11    37 -1042]
 [    7     5 -1015]]"
M02_OP06_good_Aug_2020_M02_Aug_2020_OP06_002,M02,OP06,good,Aug_2020,M02_Aug_2020_OP06_002.h5,"[[   11    48 -1052]
 [   21    -9 -1028]
 [   11    37 -1046]
 ...
 [    7    48 -1040]
 [    1   -21 -1030]
 [    9    37 -1050]]"
M02_OP06_good_Aug_2020_M02_Aug_2020_OP06_003,M02,OP06,good,Aug_2020,M02_Aug_2020_OP06_003.h5,"[[    9    29 -1048]
 [    7     0 -1026]
 [   15     5 -1050]
 ...
 [    3     5 -1034]
 [   -5    29 -1024]
 [   11   -21 -1032]]"
M02_OP06_good_Aug_2021_M02_Aug_2021_OP06_000,M02,OP06,good,Aug_2021,M02_Aug_2021_OP06_000.h5,"[[    3   -17 -1028]
 [   -7     0 -1015]
 [   -9   -11  -991]
 ...
 [   -3    44 -1024]
 [   19   -23 -1028]
 [    9    23 -1036]]"
M02_OP06_good_Aug_2021_M02_Aug_2021_OP06_001,M02,OP06,good,Aug_2021,M02_Aug_2021_OP06_001.h5,"[[    1    15 -1040]
 [  -11    29 -1013]
 [   23   -25 -1040]
 ...
 [  -11   -33 -1046]
 [   19    21 -1046]
 [   37    23 -1024]]"
M02_OP06_good_Feb_2019_M02_Feb_2019_OP06_000,M02,OP06,good,Feb_2019,M02_Feb_2019_OP06_000.h5,"[[ 1.300e+01  2.300e+01 -1.056e+03]
 [ 7.000e+00  1.700e+01 -1.044e+03]
 [ 1.300e+01 -1.100e+01 -1.052e+03]
 ...
 [ 1.900e+01 -1.500e+01 -1.050e+03]
 [ 3.000e+00  2.900e+01 -1.057e+03]
 [ 1.000e+00  5.000e+00 -1.050e+03]]"
M02_OP06_good_Feb_2020_M02_Feb_2020_OP06_000,M02,OP06,good,Feb_2020,M02_Feb_2020_OP06_000.h5,"[[   19    -9 -1026]
 [    9    37 -1038]
 [    9   -15 -1015]
 ...
 [   19     1 -1026]
 [   15    23 -1026]
 [    9     7 -1016]]"
M02_OP06_good_Feb_2020_M02_Feb_2020_OP06_001,M02,OP06,good,Feb_2020,M02_Feb_2020_OP06_001.h5,"[[    9    -9 -1038]
 [   13    33 -1030]
 [   17   -31 -1024]
 ...
 [   11     9 -1038]
 [    5    27 -1032]
 [    3    -9 -1020]]"
M02_OP06_good_Feb_2020_M02_Feb_2020_OP06_002,M02,OP06,good,Feb_2020,M02_Feb_2020_OP06_002.h5,"[[   17    27 -1042]
 [   11     0 -1022]
 [   19     3 -1032]
 ...
 [   -3    15 -1030]
 [   19    33 -1032]
 [  -21    -1 -1036]]"
M02_OP06_good_Feb_2020_M02_Feb_2020_OP06_003,M02,OP06,good,Feb_2020,M02_Feb_2020_OP06_003.h5,"[[    3   -19 -1020]
 [    0    37 -1040]
 [    7     1 -1020]
 ...
 [   -7    42 -1048]
 [    9   -11 -1018]
 [   11    48 -1050]]"
M02_OP06_good_Feb_2020_M02_Feb_2020_OP06_004,M02,OP06,good,Feb_2020,M02_Feb_2020_OP06_004.h5,"[[   13    -9 -1018]
 [   33    23 -1034]
 [   64     9 -1032]
 ...
 [   11    -9 -1022]
 [    1    23 -1044]
 [   13    15 -1015]]"
M02_OP06_good_Feb_2020_M02_Feb_2020_OP06_005,M02,OP06,good,Feb_2020,M02_Feb_2020_OP06_005.h5,"[[    9    -3 -1028]
 [    5    42 -1048]
 [    7    -7 -1040]
 ...
 [   15    52 -1044]
 [    9   -11 -1024]
 [   13    58 -1048]]"
M02_OP07_bad_Aug_2019_M02_Aug_2019_OP07_000,M02,OP07,bad,Aug_2019,M02_Aug_2019_OP07_000.h5,"[[ -312.   851. -1192.]
 [   58.  -284. -1245.]
 [-1253.  -199. -1862.]
 ...
 [ -376.   474.  -882.]
 [  419.    66. -1169.]
 [ -655.  -325. -1138.]]"
M02_OP07_bad_Feb_2019_M02_Feb_2019_OP07_000,M02,OP07,bad,Feb_2019,M02_Feb_2019_OP07_000.h5,"[[   13.    17. -1292.]
 [   -9.    27.  -936.]
 [  117.  -113.  -892.]
 ...
 [    7.   138.  -993.]
 [   35.    60. -1032.]
 [  191.   -40.  -985.]]"
M02_OP07_bad_Feb_2019_M02_Feb_2019_OP07_001,M02,OP07,bad,Feb_2019,M02_Feb_2019_OP07_001.h5,"[[  -11.   318. -1097.]
 [   15.  -126.  -995.]
 [   25.  -124.  -976.]
 ...
 [  119.  -103. -1071.]
 [   -7.   -68.  -999.]
 [  128.   -56.  -964.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_000,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_000.h5,"[[-3.000e+00  3.700e+01 -1.030e+03]
 [ 1.500e+01 -7.000e+00 -1.038e+03]
 [ 1.000e+00  5.000e+01 -1.032e+03]
 ...
 [-1.000e+00  5.000e+00 -1.030e+03]
 [-1.000e+00 -7.000e+00 -1.028e+03]
 [ 1.000e+00  2.900e+01 -1.022e+03]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_001,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_001.h5,"[[   17.    27. -1028.]
 [   13.    -3. -1024.]
 [   17.    17. -1030.]
 ...
 [   11.    29. -1030.]
 [   11.    17. -1020.]
 [   19.     7. -1030.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_002,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_002.h5,"[[ 1.900e+01 -1.000e+00 -1.026e+03]
 [ 1.300e+01  2.900e+01 -1.020e+03]
 [ 9.000e+00 -2.300e+01 -1.032e+03]
 ...
 [ 5.000e+00  2.100e+01 -1.018e+03]
 [ 1.900e+01 -3.000e+00 -1.038e+03]
 [ 9.000e+00  1.900e+01 -1.048e+03]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_003,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_003.h5,"[[ 1.900e+01  2.300e+01 -1.040e+03]
 [ 1.100e+01  0.000e+00 -1.022e+03]
 [ 1.000e+00 -5.000e+00 -1.030e+03]
 ...
 [ 1.300e+01  2.300e+01 -1.032e+03]
 [ 1.300e+01 -5.000e+00 -1.028e+03]
 [ 1.500e+01  1.100e+01 -1.038e+03]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_004,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_004.h5,"[[    0.    44. -1028.]
 [    9.    -3. -1026.]
 [   11.    25. -1048.]
 ...
 [   15.     9. -1038.]
 [    3.     3. -1022.]
 [   13.     0. -1030.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_005,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_005.h5,"[[   15.    -7. -1036.]
 [    3.    29. -1038.]
 [   13.   -15. -1034.]
 ...
 [   15.    13. -1034.]
 [   15.    -9. -1024.]
 [    5.    21. -1034.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_006,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_006.h5,"[[   13.   -11. -1036.]
 [   17.    13. -1050.]
 [    9.    15. -1022.]
 ...
 [    5.    25. -1030.]
 [   35.    13. -1040.]
 [   15.    35. -1040.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_007,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_007.h5,"[[   13.    27. -1038.]
 [    7.     5. -1030.]
 [   11.    -5. -1042.]
 ...
 [   11.     3. -1028.]
 [   17.    17. -1038.]
 [    5.    13. -1026.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_008,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_008.h5,"[[    9.   -11. -1016.]
 [    7.    27. -1040.]
 [    7.    27. -1016.]
 ...
 [    9.    29. -1034.]
 [   13.    -7. -1026.]
 [    0.    29. -1032.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_009,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_009.h5,"[[   11.    -5. -1034.]
 [    9.    35. -1024.]
 [   15.    -9. -1020.]
 ...
 [  -37.    -9. -1040.]
 [  -46.    37. -1020.]
 [   54.    13. -1001.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_010,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_010.h5,"[[   11.   -13. -1036.]
 [    0.    42. -1032.]
 [   15.   -13. -1022.]
 ...
 [   17.    13. -1028.]
 [    9.    -3. -1032.]
 [    3.    27. -1034.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_011,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_011.h5,"[[    9.    19. -1032.]
 [    9.    -3. -1030.]
 [    7.    42. -1032.]
 ...
 [   17.    -9. -1040.]
 [   15.    23. -1038.]
 [   15.     0. -1036.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_012,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_012.h5,"[[   17.   -13. -1018.]
 [   31.    19. -1032.]
 [   81.     5. -1013.]
 ...
 [    9.    39. -1026.]
 [   11.    -7. -1022.]
 [   11.    15. -1034.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_013,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_013.h5,"[[ 0.000e+00  1.000e+00 -1.024e+03]
 [-7.000e+00  5.000e+00 -1.034e+03]
 [-1.300e+01 -3.000e+00 -1.026e+03]
 ...
 [ 9.000e+00  1.900e+01 -1.028e+03]
 [ 5.000e+00  2.300e+01 -1.024e+03]
 [ 5.000e+00 -7.000e+00 -1.022e+03]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_014,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_014.h5,"[[   13.   -13. -1018.]
 [    9.    23. -1036.]
 [    9.     3. -1030.]
 ...
 [    9.    17. -1024.]
 [   19.    11. -1032.]
 [   15.    13. -1038.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_015,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_015.h5,"[[   17.    17. -1034.]
 [    7.    17. -1026.]
 [   21.    -3. -1036.]
 ...
 [   11.    15. -1032.]
 [   21.    19. -1030.]
 [    7.    23. -1026.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_016,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_016.h5,"[[   13.   -11. -1030.]
 [    9.    40. -1026.]
 [    7.    -7. -1018.]
 ...
 [  -29.    37. -1044.]
 [   66.    33. -1007.]
 [    7.   -21. -1044.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_017,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_017.h5,"[[    0.    31. -1030.]
 [   19.   -17. -1032.]
 [    9.    23. -1038.]
 ...
 [   15.     7. -1026.]
 [   19.     5. -1044.]
 [    9.    13. -1030.]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_018,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_018.h5,"[[ 1.300e+01 -1.300e+01 -1.038e+03]
 [ 0.000e+00  3.300e+01 -1.032e+03]
 [ 1.300e+01 -1.000e+00 -1.022e+03]
 ...
 [ 1.100e+01  2.500e+01 -1.022e+03]
 [ 1.100e+01  3.000e+00 -1.028e+03]
 [ 7.000e+00  2.700e+01 -1.026e+03]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_019,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_019.h5,"[[ 5.000e+00  3.900e+01 -1.038e+03]
 [ 7.000e+00 -1.700e+01 -1.026e+03]
 [ 1.300e+01  2.300e+01 -1.040e+03]
 ...
 [ 1.700e+01 -1.000e+00 -1.030e+03]
 [ 9.000e+00  7.000e+00 -1.038e+03]
 [ 1.900e+01  3.000e+00 -1.026e+03]]"
M02_OP07_good_Aug_2019_M02_Aug_2019_OP07_020,M02,OP07,good,Aug_2019,M02_Aug_2019_OP07_020.h5,"[[   11.    37. -1026.]
 [   11.   -17. -1026.]
 [    7.    17. -1044.]
 ...
 [   11.    11. -1016.]
 [   13.    13. -1030.]
 [    9.    19. -1030.]]"
M02_OP07_good_Aug_2020_M02_Aug_2020_OP07_000,M02,OP07,good,Aug_2020,M02_Aug_2020_OP07_000.h5,"[[    7    46 -1028]
 [   21   -13 -1018]
 [   11    25 -1034]
 ...
 [    7     5 -1022]
 [   19    13 -1056]
 [    0    31 -1024]]"
M02_OP07_good_Aug_2020_M02_Aug_2020_OP07_001,M02,OP07,good,Aug_2020,M02_Aug_2020_OP07_001.h5,"[[    5    23 -1036]
 [    0     5 -1016]
 [    5    -5 -1026]
 ...
 [   11    35 -1040]
 [    7   -13 -1020]
 [   17    25 -1044]]"
M02_OP07_good_Aug_2020_M02_Aug_2020_OP07_002,M02,OP07,good,Aug_2020,M02_Aug_2020_OP07_002.h5,"[[   17     0 -1018]
 [   42     1 -1028]
 [   66    17 -1026]
 ...
 [    7    21 -1015]
 [    9   -15 -1030]
 [   13    39 -1046]]"
M02_OP07_good_Aug_2020_M02_Aug_2020_OP07_003,M02,OP07,good,Aug_2020,M02_Aug_2020_OP07_003.h5,"[[   17    33 -1040]
 [   11    -5 -1028]
 [   17     3 -1046]
 ...
 [    9    19 -1030]
 [   13   -11 -1044]
 [    3    31 -1034]]"
M02_OP07_good_Aug_2020_M02_Aug_2020_OP07_004,M02,OP07,good,Aug_2020,M02_Aug_2020_OP07_004.h5,"[[   13     0 -1024]
 [   15   -15 -1026]
 [    9    31 -1034]
 ...
 [    5    29 -1036]
 [    9   -29 -1034]
 [    5    37 -1050]]"
M02_OP07_good_Aug_2021_M02_Aug_2021_OP07_000,M02,OP07,good,Aug_2021,M02_Aug_2021_OP07_000.h5,"[[  -11    13 -1024]
 [   13   -23 -1044]
 [  -13    37 -1030]
 ...
 [   39    42 -1034]
 [    9   -25 -1036]
 [    1     0 -1036]]"
M02_OP07_good_Aug_2021_M02_Aug_2021_OP07_001,M02,OP07,good,Aug_2021,M02_Aug_2021_OP07_001.h5,"[[   40    42 -1016]
 [  101   -19 -1020]
 [   93    33 -1022]
 ...
 [   13   -19 -1038]
 [  -11    19 -1040]
 [    5     1 -1018]]"
M02_OP07_good_Aug_2021_M02_Aug_2021_OP07_002,M02,OP07,good,Aug_2021,M02_Aug_2021_OP07_002.h5,"[[   13   -19 -1036]
 [    1    17 -1044]
 [    7     9 -1024]
 ...
 [    0    17 -1034]
 [   -1   -11 -1022]
 [   15     1 -1034]]"
M02_OP07_good_Aug_2021_M02_Aug_2021_OP07_003,M02,OP07,good,Aug_2021,M02_Aug_2021_OP07_003.h5,"[[    1     3 -1040]
 [   -1    11 -1024]
 [   17   -29 -1048]
 ...
 [   11    29 -1050]
 [    7    19 -1018]
 [   11   -15 -1048]]"
M02_OP07_good_Feb_2019_M02_Feb_2019_OP07_000,M02,OP07,good,Feb_2019,M02_Feb_2019_OP07_000.h5,"[[ 1.700e+01 -1.000e+00 -1.052e+03]
 [ 7.000e+00  2.100e+01 -1.046e+03]
 [ 7.000e+00 -3.000e+00 -1.052e+03]
 ...
 [-7.000e+00  1.000e+00 -1.042e+03]
 [-7.000e+00  0.000e+00 -1.052e+03]
 [ 2.500e+01  2.900e+01 -1.036e+03]]"
M02_OP07_good_Feb_2019_M02_Feb_2019_OP07_001,M02,OP07,good,Feb_2019,M02_Feb_2019_OP07_001.h5,"[[ 1.100e+01  3.300e+01 -1.054e+03]
 [ 7.000e+00  7.000e+00 -1.042e+03]
 [ 1.300e+01  3.300e+01 -1.050e+03]
 ...
 [-5.000e+00  5.000e+00 -1.056e+03]
 [ 1.000e+00 -1.500e+01 -1.056e+03]
 [ 1.100e+01  2.500e+01 -1.050e+03]]"
M02_OP07_good_Feb_2019_M02_Feb_2019_OP07_002,M02,OP07,good,Feb_2019,M02_Feb_2019_OP07_002.h5,"[[ 1.000e+00  1.500e+01 -1.046e+03]
 [-7.000e+00 -3.000e+00 -1.052e+03]
 [ 5.000e+00 -9.000e+00 -1.048e+03]
 ...
 [ 3.100e+01  5.000e+00 -1.038e+03]
 [-1.000e+00 -5.000e+00 -1.071e+03]
 [-1.300e+01 -1.500e+01 -1.056e+03]]"
M02_OP07_good_Feb_2020_M02_Feb_2020_OP07_000,M02,OP07,good,Feb_2020,M02_Feb_2020_OP07_000.h5,"[[   17    23 -1036]
 [    7    11 -1030]
 [   17     3 -1032]
 ...
 [   21    37 -1013]
 [   39     3 -1046]
 [   -5    11 -1038]]"
